,subject,time,state,state_max_by_time
11195,1865,8,3,3.0
11196,1866,0,0,0.0
11197,1866,1,1,1.0
11198,1866,3,3,3.0
11199,1866,4,2,3.0
11200,1866,9,1,3.0
11201,1866,10,2,3.0
11202,1867,0,0,0.0
11203,1867,1,0,0.0
11204,1867,5,0,0.0
11205,1867,7,0,0.0
11206,1867,9,0,0.0
11207,1867,10,0,0.0
11208,1868,2,0,0.0
11209,1868,3,1,1.0
11210,1868,4,2,2.0
11211,1868,5,1,2.0
11212,1868,6,0,2.0
11213,1868,8,0,2.0
11214,1869,2,0,0.0
11215,1869,3,0,0.0
11216,1869,5,2,2.0
11217,1869,6,1,2.0
11218,1869,8,2,2.0
11219,1869,9,2,2.0
11220,1870,0,0,0.0
11221,1870,2,0,0.0
11222,1870,3,0,0.0
11223,1870,6,0,0.0
11224,1870,7,1,1.0
11225,1870,10,1,1.0
11226,1871,1,0,0.0
11227,1871,2,0,0.0
11228,1871,3,0,0.0
11229,1871,4,0,0.0
11230,1871,6,0,0.0
11231,1871,7,0,0.0
11232,1872,0,0,0.0
11233,1872,2,2,2.0
11234,1872,5,1,2.0
11235,1872,7,1,2.0
11236,1872,8,1,2.0
11237,1872,10,1,2.0
11238,1873,0,0,0.0
11239,1873,3,0,0.0
11240,1873,6,0,0.0
11241,1873,7,0,0.0
11242,1873,8,0,0.0
11243,1873,10,0,0.0
11244,1874,0,0,0.0
11245,1874,2,0,0.0
11246,1874,3,1,1.0
11247,1874,4,2,2.0
11248,1874,7,5,5.0
11249,1874,9,5,5.0
11250,1875,0,0,0.0
11251,1875,1,0,0.0
11252,1875,2,0,0.0
11253,1875,5,1,1.0
11254,1875,7,1,1.0
11255,1875,9,0,1.0
11256,1876,1,0,0.0
11257,1876,4,0,0.0
11258,1876,5,0,0.0
11259,1876,7,0,0.0
11260,1876,8,0,0.0
11261,1876,10,0,0.0
11262,1877,0,0,0.0
11263,1877,1,1,1.0
11264,1877,7,3,3.0
11265,1877,8,4,4.0
11266,1877,9,4,4.0
11267,1877,10,5,5.0
11268,1878,0,0,0.0
11269,1878,1,0,0.0
11270,1878,2,0,0.0
11271,1878,6,0,0.0
11272,1878,8,0,0.0
11273,1878,9,0,0.0
11274,1879,1,1,1.0
11275,1879,3,2,2.0
11276,1879,4,1,2.0
11277,1879,5,2,2.0
11278,1879,7,1,2.0
11279,1879,10,2,2.0
11280,1880,1,1,1.0
11281,1880,2,1,1.0
11282,1880,3,1,1.0
11283,1880,4,0,1.0
11284,1880,9,1,1.0
11285,1880,10,1,1.0
11286,1881,2,2,2.0
11287,1881,3,3,3.0
11288,1881,4,4,4.0
11289,1881,5,5,5.0
11290,1881,6,5,5.0
11291,1881,7,5,5.0
11292,1882,1,1,1.0
11293,1882,3,3,3.0
11294,1882,5,1,3.0
11295,1882,7,1,3.0
11296,1882,9,1,3.0
11297,1882,10,0,3.0
11298,1883,3,0,0.0
11299,1883,5,0,0.0
11300,1883,6,0,0.0
11301,1883,7,0,0.0
11302,1883,8,0,0.0
11303,1883,9,0,0.0
11304,1884,0,0,0.0
11305,1884,1,0,0.0
11306,1884,3,0,0.0
11307,1884,4,0,0.0
11308,1884,5,0,0.0
11309,1884,7,0,0.0
11310,1885,1,1,1.0
11311,1885,2,1,1.0
11312,1885,3,1,1.0
11313,1885,5,1,1.0
11314,1885,7,1,1.0
11315,1885,10,1,1.0
11316,1886,0,0,0.0
11317,1886,1,1,1.0
11318,1886,2,0,1.0
11319,1886,3,1,1.0
11320,1886,8,4,4.0
11321,1886,10,5,5.0
11322,1887,0,0,0.0
11323,1887,1,1,1.0
11324,1887,4,1,1.0
11325,1887,5,0,1.0
11326,1887,6,1,1.0
11327,1887,9,2,2.0
11328,1888,3,3,3.0
11329,1888,4,2,3.0
11330,1888,5,2,3.0
11331,1888,7,2,3.0
11332,1888,8,2,3.0
11333,1888,10,0,3.0
11334,1889,1,1,1.0
11335,1889,5,2,2.0
11336,1889,6,3,3.0
11337,1889,7,3,3.0
11338,1889,9,4,4.0
11339,1889,10,5,5.0
11340,1890,4,0,0.0
11341,1890,5,0,0.0
11342,1890,6,0,0.0
11343,1890,7,0,0.0
11344,1890,8,0,0.0
11345,1890,10,0,0.0
11346,1891,2,0,0.0
11347,1891,6,2,2.0
11348,1891,7,2,2.0
11349,1891,8,1,2.0
11350,1891,9,1,2.0
11351,1891,10,0,2.0
11352,1892,0,0,0.0
11353,1892,3,3,3.0
11354,1892,5,3,3.0
11355,1892,6,4,4.0
11356,1892,7,3,4.0
11357,1892,9,3,4.0
11358,1893,1,0,0.0
11359,1893,5,0,0.0
11360,1893,6,0,0.0
11361,1893,7,0,0.0
11362,1893,8,0,0.0
11363,1893,9,0,0.0
11364,1894,0,0,0.0
11365,1894,2,1,1.0
11366,1894,3,0,1.0
11367,1894,6,0,1.0
11368,1894,7,0,1.0
11369,1894,8,0,1.0
11370,1895,0,0,0.0
11371,1895,2,0,0.0
11372,1895,4,0,0.0
11373,1895,6,2,2.0
11374,1895,9,1,2.0
11375,1895,10,2,2.0
11376,1896,3,1,1.0
11377,1896,5,1,1.0
11378,1896,6,2,2.0
11379,1896,7,1,2.0
11380,1896,8,0,2.0
11381,1896,10,2,2.0
11382,1897,2,2,2.0
11383,1897,3,1,2.0
11384,1897,5,1,2.0
11385,1897,6,0,2.0
11386,1897,8,2,2.0
11387,1897,9,3,3.0
11388,1898,1,1,1.0
11389,1898,2,2,2.0
11390,1898,5,0,2.0
11391,1898,6,0,2.0
11392,1898,9,2,2.0
11393,1898,10,3,3.0
11394,1899,0,0,0.0
11395,1899,1,1,1.0
11396,1899,2,1,1.0
11397,1899,4,1,1.0
11398,1899,7,1,1.0
11399,1899,8,1,1.0
11400,1900,1,0,0.0
11401,1900,2,0,0.0
11402,1900,5,0,0.0
11403,1900,6,0,0.0
11404,1900,9,0,0.0
11405,1900,10,0,0.0
11406,1901,0,0,0.0
11407,1901,3,0,0.0
11408,1901,4,0,0.0
11409,1901,8,0,0.0
11410,1901,9,0,0.0
11411,1901,10,0,0.0
11412,1902,1,1,1.0
11413,1902,2,1,1.0
11414,1902,6,1,1.0
11415,1902,7,0,1.0
11416,1902,9,1,1.0
11417,1902,10,1,1.0
11418,1903,1,1,1.0
11419,1903,2,2,2.0
11420,1903,3,2,2.0
11421,1903,6,3,3.0
11422,1903,9,3,3.0
11423,1903,10,3,3.0
11424,1904,2,1,1.0
11425,1904,3,0,1.0
11426,1904,6,1,1.0
11427,1904,7,1,1.0
11428,1904,8,1,1.0
11429,1904,10,1,1.0
11430,1905,0,0,0.0
11431,1905,2,2,2.0
11432,1905,3,1,2.0
11433,1905,4,2,2.0
11434,1905,8,0,2.0
11435,1905,9,1,2.0
11436,1906,0,0,0.0
11437,1906,1,0,0.0
11438,1906,3,0,0.0
11439,1906,6,0,0.0
11440,1906,7,0,0.0
11441,1906,10,0,0.0
11442,1907,1,0,0.0
11443,1907,3,0,0.0
11444,1907,5,0,0.0
11445,1907,7,0,0.0
11446,1907,8,0,0.0
11447,1907,10,0,0.0
11448,1908,2,0,0.0
11449,1908,3,1,1.0
11450,1908,5,0,1.0
11451,1908,6,0,1.0
11452,1908,7,0,1.0
11453,1908,9,0,1.0
11454,1909,1,1,1.0
11455,1909,3,1,1.0
11456,1909,6,0,1.0
11457,1909,7,1,1.0
11458,1909,9,1,1.0
11459,1909,10,0,1.0
11460,1910,0,0,0.0
11461,1910,1,1,1.0
11462,1910,4,2,2.0
11463,1910,5,3,3.0
11464,1910,6,3,3.0
11465,1910,7,3,3.0
11466,1911,0,0,0.0
11467,1911,3,1,1.0
11468,1911,4,0,1.0
11469,1911,7,1,1.0
11470,1911,8,1,1.0
11471,1911,10,0,1.0
11472,1912,0,0,0.0
11473,1912,3,0,0.0
11474,1912,5,0,0.0
11475,1912,6,0,0.0
11476,1912,9,0,0.0
11477,1912,10,1,1.0
11478,1913,0,0,0.0
11479,1913,1,0,0.0
11480,1913,3,0,0.0
11481,1913,5,0,0.0
11482,1913,6,0,0.0
11483,1913,9,0,0.0
11484,1914,0,0,0.0
11485,1914,1,1,1.0
11486,1914,2,2,2.0
11487,1914,5,0,2.0
11488,1914,7,2,2.0
11489,1914,10,3,3.0
11490,1915,2,0,0.0
11491,1915,3,0,0.0
11492,1915,4,0,0.0
11493,1915,7,0,0.0
11494,1915,9,0,0.0
11495,1915,10,0,0.0
11496,1916,0,0,0.0
11497,1916,3,0,0.0
11498,1916,4,0,0.0
11499,1916,5,0,0.0
11500,1916,6,0,0.0
11501,1916,9,0,0.0
11502,1917,0,0,0.0
11503,1917,1,1,1.0
11504,1917,2,0,1.0
11505,1917,8,3,3.0
11506,1917,9,4,4.0
11507,1917,10,5,5.0
11508,1918,2,2,2.0
11509,1918,4,2,2.0
11510,1918,7,1,2.0
11511,1918,8,0,2.0
11512,1918,9,1,2.0
11513,1918,10,2,2.0
11514,1919,0,0,0.0
11515,1919,1,1,1.0
11516,1919,2,0,1.0
11517,1919,5,1,1.0
11518,1919,7,1,1.0
11519,1919,8,2,2.0
11520,1920,1,1,1.0
11521,1920,2,0,1.0
11522,1920,4,0,1.0
11523,1920,5,1,1.0
11524,1920,7,1,1.0
11525,1920,10,0,1.0
11526,1921,0,0,0.0
11527,1921,4,0,0.0
11528,1921,6,0,0.0
11529,1921,7,0,0.0
11530,1921,8,0,0.0
11531,1921,9,0,0.0
11532,1922,2,0,0.0
11533,1922,4,0,0.0
11534,1922,5,1,1.0
11535,1922,6,0,1.0
11536,1922,7,1,1.0
11537,1922,8,0,1.0
11538,1923,0,0,0.0
11539,1923,1,1,1.0
11540,1923,2,2,2.0
11541,1923,4,2,2.0
11542,1923,5,1,2.0
11543,1923,7,3,3.0
11544,1924,0,0,0.0
11545,1924,4,0,0.0
11546,1924,6,0,0.0
11547,1924,7,1,1.0
11548,1924,8,0,1.0
11549,1924,10,0,1.0
11550,1925,0,0,0.0
11551,1925,2,0,0.0
11552,1925,3,0,0.0
11553,1925,7,0,0.0
11554,1925,9,0,0.0
11555,1925,10,0,0.0
11556,1926,2,0,0.0
11557,1926,3,0,0.0
11558,1926,5,0,0.0
11559,1926,6,0,0.0
11560,1926,7,0,0.0
11561,1926,9,0,0.0
11562,1927,0,0,0.0
11563,1927,1,1,1.0
11564,1927,2,2,2.0
11565,1927,3,3,3.0
11566,1927,6,4,4.0
11567,1927,7,3,4.0
11568,1928,1,1,1.0
11569,1928,2,1,1.0
11570,1928,4,3,3.0
11571,1928,5,4,4.0
11572,1928,6,5,5.0
11573,1928,7,5,5.0
11574,1929,0,0,0.0
11575,1929,3,1,1.0
11576,1929,4,2,2.0
11577,1929,5,2,2.0
11578,1929,7,1,2.0
11579,1929,8,0,2.0
11580,1930,0,0,0.0
11581,1930,5,1,1.0
11582,1930,6,1,1.0
11583,1930,8,1,1.0
11584,1930,9,1,1.0
11585,1930,10,1,1.0
11586,1931,1,0,0.0
11587,1931,2,0,0.0
11588,1931,3,0,0.0
11589,1931,4,0,0.0
11590,1931,5,0,0.0
11591,1931,6,0,0.0
11592,1932,0,0,0.0
11593,1932,1,1,1.0
11594,1932,2,2,2.0
11595,1932,4,4,4.0
11596,1932,7,5,5.0
11597,1932,10,5,5.0
11598,1933,0,0,0.0
11599,1933,4,0,0.0
11600,1933,5,0,0.0
11601,1933,6,0,0.0
11602,1933,8,0,0.0
11603,1933,9,0,0.0
11604,1934,0,0,0.0
11605,1934,1,1,1.0
11606,1934,2,1,1.0
11607,1934,4,0,1.0
11608,1934,6,1,1.0
11609,1934,7,1,1.0
11610,1935,1,1,1.0
11611,1935,3,1,1.0
11612,1935,4,1,1.0
11613,1935,6,0,1.0
11614,1935,7,1,1.0
11615,1935,9,3,3.0
11616,1936,2,2,2.0
11617,1936,4,1,2.0
11618,1936,5,0,2.0
11619,1936,6,1,2.0
11620,1936,7,2,2.0
11621,1936,9,2,2.0
11622,1937,0,0,0.0
11623,1937,3,1,1.0
11624,1937,4,2,2.0
11625,1937,5,1,2.0
11626,1937,6,0,2.0
11627,1937,8,0,2.0
11628,1938,0,0,0.0
11629,1938,1,0,0.0
11630,1938,4,1,1.0
11631,1938,7,1,1.0
11632,1938,8,2,2.0
11633,1938,9,1,2.0
11634,1939,1,1,1.0
11635,1939,3,1,1.0
11636,1939,5,1,1.0
11637,1939,7,3,3.0
11638,1939,9,3,3.0
11639,1939,10,4,4.0
11640,1940,0,0,0.0
11641,1940,1,0,0.0
11642,1940,4,2,2.0
11643,1940,7,3,3.0
11644,1940,9,3,3.0
11645,1940,10,4,4.0
11646,1941,0,0,0.0
11647,1941,1,1,1.0
11648,1941,2,1,1.0
11649,1941,3,1,1.0
11650,1941,6,0,1.0
11651,1941,10,1,1.0
11652,1942,1,1,1.0
11653,1942,2,2,2.0
11654,1942,3,3,3.0
11655,1942,5,3,3.0
11656,1942,8,4,4.0
11657,1942,10,4,4.0
11658,1943,1,0,0.0
11659,1943,3,1,1.0
11660,1943,4,2,2.0
11661,1943,6,4,4.0
11662,1943,7,5,5.0
11663,1943,10,5,5.0
11664,1944,0,0,0.0
11665,1944,4,0,0.0
11666,1944,5,1,1.0
11667,1944,7,1,1.0
11668,1944,9,1,1.0
11669,1944,10,0,1.0
11670,1945,1,0,0.0
11671,1945,2,0,0.0
11672,1945,5,0,0.0
11673,1945,8,0,0.0
11674,1945,9,0,0.0
11675,1945,10,0,0.0
11676,1946,1,0,0.0
11677,1946,4,0,0.0
11678,1946,5,0,0.0
11679,1946,6,0,0.0
11680,1946,7,0,0.0
11681,1946,10,0,0.0
11682,1947,0,0,0.0
11683,1947,4,0,0.0
11684,1947,5,1,1.0
11685,1947,7,1,1.0
11686,1947,9,3,3.0
11687,1947,10,4,4.0
11688,1948,0,0,0.0
11689,1948,2,2,2.0
11690,1948,5,0,2.0
11691,1948,6,1,2.0
11692,1948,7,2,2.0
11693,1948,10,2,2.0
11694,1949,0,0,0.0
11695,1949,2,2,2.0
11696,1949,3,3,3.0
11697,1949,5,3,3.0
11698,1949,6,4,4.0
11699,1949,7,3,4.0
11700,1950,2,0,0.0
11701,1950,3,0,0.0
11702,1950,5,0,0.0
11703,1950,8,0,0.0
11704,1950,9,0,0.0
11705,1950,10,0,0.0
11706,1951,0,0,0.0
11707,1951,1,1,1.0
11708,1951,4,2,2.0
11709,1951,6,2,2.0
11710,1951,7,1,2.0
11711,1951,10,1,2.0
11712,1952,1,0,0.0
11713,1952,3,0,0.0
11714,1952,4,0,0.0
11715,1952,5,0,0.0
11716,1952,7,0,0.0
11717,1952,9,0,0.0
11718,1953,0,0,0.0
11719,1953,1,0,0.0
11720,1953,3,0,0.0
11721,1953,6,0,0.0
11722,1953,8,0,0.0
11723,1953,9,0,0.0
11724,1954,1,1,1.0
11725,1954,2,2,2.0
11726,1954,4,2,2.0
11727,1954,6,2,2.0
11728,1954,8,2,2.0
11729,1954,10,2,2.0
11730,1955,1,0,0.0
11731,1955,2,0,0.0
11732,1955,3,0,0.0
11733,1955,4,0,0.0
11734,1955,7,0,0.0
11735,1955,8,0,0.0
11736,1956,1,0,0.0
11737,1956,2,0,0.0
11738,1956,3,1,1.0
11739,1956,4,0,1.0
11740,1956,6,0,1.0
11741,1956,9,0,1.0
11742,1957,1,0,0.0
11743,1957,3,0,0.0
11744,1957,4,0,0.0
11745,1957,6,0,0.0
11746,1957,8,0,0.0
11747,1957,10,0,0.0
11748,1958,0,0,0.0
11749,1958,1,0,0.0
11750,1958,4,0,0.0
11751,1958,5,0,0.0
11752,1958,7,0,0.0
11753,1958,9,0,0.0
11754,1959,1,0,0.0
11755,1959,2,0,0.0
11756,1959,3,1,1.0
11757,1959,7,0,1.0
11758,1959,9,1,1.0
11759,1959,10,0,1.0
11760,1960,1,1,1.0
11761,1960,2,0,1.0
11762,1960,4,0,1.0
11763,1960,6,0,1.0
11764,1960,7,0,1.0
11765,1960,8,1,1.0
11766,1961,0,0,0.0
11767,1961,2,2,2.0
11768,1961,3,3,3.0
11769,1961,5,3,3.0
11770,1961,7,3,3.0
11771,1961,9,3,3.0
11772,1962,3,3,3.0
11773,1962,5,1,3.0
11774,1962,7,1,3.0
11775,1962,8,2,3.0
11776,1962,9,1,3.0
11777,1962,10,2,3.0
11778,1963,0,0,0.0
11779,1963,3,1,1.0
11780,1963,4,0,1.0
11781,1963,5,1,1.0
11782,1963,6,0,1.0
11783,1963,10,0,1.0
11784,1964,0,0,0.0
11785,1964,1,1,1.0
11786,1964,2,2,2.0
11787,1964,3,1,2.0
11788,1964,6,0,2.0
11789,1964,10,2,2.0
11790,1965,1,1,1.0
11791,1965,3,3,3.0
11792,1965,4,2,3.0
11793,1965,5,3,3.0
11794,1965,6,2,3.0
11795,1965,10,2,3.0
11796,1966,1,1,1.0
11797,1966,2,2,2.0
11798,1966,4,2,2.0
11799,1966,5,1,2.0
11800,1966,7,3,3.0
11801,1966,10,2,3.0
11802,1967,0,0,0.0
11803,1967,1,1,1.0
11804,1967,4,0,1.0
11805,1967,6,2,2.0
11806,1967,8,2,2.0
11807,1967,10,2,2.0
11808,1968,0,0,0.0
11809,1968,1,1,1.0
11810,1968,6,4,4.0
11811,1968,7,3,4.0
11812,1968,9,3,4.0
11813,1968,10,2,4.0
11814,1969,0,0,0.0
11815,1969,1,1,1.0
11816,1969,2,2,2.0
11817,1969,4,2,2.0
11818,1969,6,2,2.0
11819,1969,10,2,2.0
11820,1970,1,0,0.0
11821,1970,3,0,0.0
11822,1970,4,0,0.0
11823,1970,5,0,0.0
11824,1970,8,0,0.0
11825,1970,10,0,0.0
11826,1971,0,0,0.0
11827,1971,3,0,0.0
11828,1971,5,1,1.0
11829,1971,7,1,1.0
11830,1971,9,0,1.0
11831,1971,10,0,1.0
11832,1972,1,0,0.0
11833,1972,5,0,0.0
11834,1972,6,0,0.0
11835,1972,8,0,0.0
11836,1972,9,0,0.0
11837,1972,10,0,0.0
11838,1973,3,0,0.0
11839,1973,5,0,0.0
11840,1973,6,0,0.0
11841,1973,7,0,0.0
11842,1973,9,0,0.0
11843,1973,10,0,0.0
11844,1974,0,0,0.0
11845,1974,2,0,0.0
11846,1974,6,0,0.0
11847,1974,7,0,0.0
11848,1974,9,0,0.0
11849,1974,10,0,0.0
11850,1975,1,1,1.0
11851,1975,3,3,3.0
11852,1975,4,4,4.0
11853,1975,5,5,5.0
11854,1975,7,5,5.0
11855,1975,8,5,5.0
11856,1976,0,0,0.0
11857,1976,1,1,1.0
11858,1976,4,0,1.0
11859,1976,5,1,1.0
11860,1976,9,1,1.0
11861,1976,10,0,1.0
11862,1977,1,0,0.0
11863,1977,2,0,0.0
11864,1977,4,2,2.0
11865,1977,6,3,3.0
11866,1977,7,2,3.0
11867,1977,9,3,3.0
11868,1978,0,0,0.0
11869,1978,1,1,1.0
11870,1978,2,2,2.0
11871,1978,4,2,2.0
11872,1978,6,0,2.0
11873,1978,7,1,2.0
11874,1979,0,0,0.0
11875,1979,2,2,2.0
11876,1979,4,2,2.0
11877,1979,5,3,3.0
11878,1979,8,4,4.0
11879,1979,10,4,4.0
11880,1980,1,1,1.0
11881,1980,3,3,3.0
11882,1980,4,4,4.0
11883,1980,6,4,4.0
11884,1980,8,4,4.0
11885,1980,9,5,5.0
11886,1981,0,0,0.0
11887,1981,3,3,3.0
11888,1981,4,2,3.0
11889,1981,5,1,3.0
11890,1981,9,2,3.0
11891,1981,10,3,3.0
11892,1982,0,0,0.0
11893,1982,3,1,1.0
11894,1982,4,1,1.0
11895,1982,6,1,1.0
11896,1982,8,0,1.0
11897,1982,9,0,1.0
11898,1983,0,0,0.0
11899,1983,1,1,1.0
11900,1983,2,0,1.0
11901,1983,3,1,1.0
11902,1983,7,1,1.0
11903,1983,10,0,1.0
11904,1984,0,0,0.0
11905,1984,4,2,2.0
11906,1984,5,3,3.0
11907,1984,7,5,5.0
11908,1984,9,5,5.0
11909,1984,10,5,5.0
11910,1985,0,0,0.0
11911,1985,4,0,0.0
11912,1985,5,0,0.0
11913,1985,6,0,0.0
11914,1985,8,0,0.0
11915,1985,10,2,2.0
11916,1986,0,0,0.0
11917,1986,1,1,1.0
11918,1986,6,2,2.0
11919,1986,7,1,2.0
11920,1986,8,2,2.0
11921,1986,9,3,3.0
11922,1987,0,0,0.0
11923,1987,1,0,0.0
11924,1987,7,0,0.0
11925,1987,8,0,0.0
11926,1987,9,0,0.0
11927,1987,10,0,0.0
11928,1988,0,0,0.0
11929,1988,2,2,2.0
11930,1988,3,3,3.0
11931,1988,7,3,3.0
11932,1988,9,3,3.0
11933,1988,10,2,3.0
11934,1989,0,0,0.0
11935,1989,1,1,1.0
11936,1989,5,3,3.0
11937,1989,6,3,3.0
11938,1989,7,3,3.0
11939,1989,8,4,4.0
11940,1990,2,0,0.0
11941,1990,3,0,0.0
11942,1990,4,0,0.0
11943,1990,6,0,0.0
11944,1990,7,0,0.0
11945,1990,10,0,0.0
11946,1991,0,0,0.0
11947,1991,1,1,1.0
11948,1991,2,2,2.0
11949,1991,4,1,2.0
11950,1991,8,1,2.0
11951,1991,9,2,2.0
11952,1992,0,0,0.0
11953,1992,1,1,1.0
11954,1992,3,3,3.0
11955,1992,4,2,3.0
11956,1992,5,2,3.0
11957,1992,9,5,5.0
11958,1993,1,0,0.0
11959,1993,2,1,1.0
11960,1993,3,0,1.0
11961,1993,4,0,1.0
11962,1993,5,1,1.0
11963,1993,6,0,1.0
11964,1994,1,0,0.0
11965,1994,3,0,0.0
11966,1994,4,0,0.0
11967,1994,5,1,1.0
11968,1994,8,1,1.0
11969,1994,10,2,2.0
11970,1995,0,0,0.0
11971,1995,3,1,1.0
11972,1995,4,2,2.0
11973,1995,6,2,2.0
11974,1995,9,2,2.0
11975,1995,10,3,3.0
11976,1996,0,0,0.0
11977,1996,1,0,0.0
11978,1996,4,0,0.0
11979,1996,5,0,0.0
11980,1996,6,0,0.0
11981,1996,9,0,0.0
11982,1997,0,0,0.0
11983,1997,3,0,0.0
11984,1997,4,0,0.0
11985,1997,5,1,1.0
11986,1997,7,1,1.0
11987,1997,8,1,1.0
11988,1998,2,0,0.0
11989,1998,4,0,0.0
11990,1998,5,0,0.0
11991,1998,8,0,0.0
11992,1998,9,0,0.0
11993,1998,10,0,0.0
11994,1999,0,0,0.0
11995,1999,1,1,1.0
11996,1999,2,0,1.0
11997,1999,4,0,1.0
11998,1999,6,0,1.0
11999,1999,8,0,1.0
12000,2000,2,2,2.0
12001,2000,4,0,2.0
12002,2000,5,1,2.0
12003,2000,7,1,2.0
12004,2000,9,1,2.0
12005,2000,10,2,2.0
12006,2001,0,0,0.0
12007,2001,3,0,0.0
12008,2001,4,0,0.0
12009,2001,6,0,0.0
12010,2001,9,0,0.0
12011,2001,10,0,0.0
12012,2002,0,0,0.0
12013,2002,2,0,0.0
12014,2002,3,1,1.0
12015,2002,5,1,1.0
12016,2002,7,1,1.0
12017,2002,10,0,1.0
12018,2003,0,0,0.0
12019,2003,1,1,1.0
12020,2003,2,2,2.0
12021,2003,3,1,2.0
12022,2003,6,0,2.0
12023,2003,9,1,2.0
12024,2004,0,0,0.0
12025,2004,3,0,0.0
12026,2004,4,0,0.0
12027,2004,5,1,1.0
12028,2004,8,1,1.0
12029,2004,9,1,1.0
12030,2005,1,1,1.0
12031,2005,2,0,1.0
12032,2005,3,1,1.0
12033,2005,4,0,1.0
12034,2005,5,1,1.0
12035,2005,9,1,1.0
12036,2006,1,1,1.0
12037,2006,3,1,1.0
12038,2006,5,0,1.0
12039,2006,7,1,1.0
12040,2006,9,1,1.0
12041,2006,10,2,2.0
12042,2007,0,0,0.0
12043,2007,1,0,0.0
12044,2007,3,0,0.0
12045,2007,4,0,0.0
12046,2007,5,0,0.0
12047,2007,7,0,0.0
12048,2008,2,0,0.0
12049,2008,4,2,2.0
12050,2008,5,1,2.0
12051,2008,7,1,2.0
12052,2008,8,2,2.0
12053,2008,9,1,2.0
12054,2009,2,0,0.0
12055,2009,3,0,0.0
12056,2009,6,0,0.0
12057,2009,8,0,0.0
12058,2009,9,0,0.0
12059,2009,10,0,0.0
12060,2010,0,0,0.0
12061,2010,1,1,1.0
12062,2010,3,1,1.0
12063,2010,4,1,1.0
12064,2010,9,5,5.0
12065,2010,10,5,5.0
12066,2011,0,0,0.0
12067,2011,2,0,0.0
12068,2011,4,0,0.0
12069,2011,6,0,0.0
12070,2011,7,0,0.0
12071,2011,9,0,0.0
12072,2012,1,1,1.0
12073,2012,2,0,1.0
12074,2012,3,1,1.0
12075,2012,5,1,1.0
12076,2012,6,1,1.0
12077,2012,10,0,1.0
12078,2013,0,0,0.0
12079,2013,1,0,0.0
12080,2013,3,0,0.0
12081,2013,7,0,0.0
12082,2013,8,0,0.0
12083,2013,9,0,0.0
12084,2014,1,1,1.0
12085,2014,2,1,1.0
12086,2014,4,1,1.0
12087,2014,6,1,1.0
12088,2014,7,0,1.0
12089,2014,9,0,1.0
12090,2015,0,0,0.0
12091,2015,1,0,0.0
12092,2015,4,0,0.0
12093,2015,6,0,0.0
12094,2015,7,0,0.0
12095,2015,8,0,0.0
12096,2016,1,1,1.0
12097,2016,2,2,2.0
12098,2016,3,1,2.0
12099,2016,6,2,2.0
12100,2016,7,1,2.0
12101,2016,9,1,2.0
12102,2017,3,1,1.0
12103,2017,4,2,2.0
12104,2017,7,1,2.0
12105,2017,8,0,2.0
12106,2017,9,1,2.0
12107,2017,10,0,2.0
12108,2018,0,0,0.0
12109,2018,1,0,0.0
12110,2018,3,0,0.0
12111,2018,5,0,0.0
12112,2018,7,0,0.0
12113,2018,8,0,0.0
12114,2019,0,0,0.0
12115,2019,3,2,2.0
12116,2019,4,3,3.0
12117,2019,6,3,3.0
12118,2019,7,2,3.0
12119,2019,8,3,3.0
12120,2020,0,0,0.0
12121,2020,2,1,1.0
12122,2020,3,1,1.0
12123,2020,4,0,1.0
12124,2020,6,1,1.0
12125,2020,8,1,1.0
12126,2021,0,0,0.0
12127,2021,1,0,0.0
12128,2021,5,0,0.0
12129,2021,6,1,1.0
12130,2021,7,0,1.0
12131,2021,10,0,1.0
12132,2022,2,0,0.0
12133,2022,4,0,0.0
12134,2022,6,0,0.0
12135,2022,7,0,0.0
12136,2022,9,0,0.0
12137,2022,10,0,0.0
12138,2023,1,1,1.0
12139,2023,2,0,1.0
12140,2023,5,1,1.0
12141,2023,6,0,1.0
12142,2023,7,1,1.0
12143,2023,9,1,1.0
12144,2024,1,1,1.0
12145,2024,2,2,2.0
12146,2024,4,1,2.0
12147,2024,5,1,2.0
12148,2024,7,2,2.0
12149,2024,10,2,2.0
12150,2025,0,0,0.0
12151,2025,1,1,1.0
12152,2025,4,1,1.0
12153,2025,6,1,1.0
12154,2025,8,2,2.0
12155,2025,10,2,2.0
12156,2026,1,0,0.0
12157,2026,3,1,1.0
12158,2026,6,1,1.0
12159,2026,8,1,1.0
12160,2026,9,1,1.0
12161,2026,10,1,1.0
12162,2027,0,0,0.0
12163,2027,1,0,0.0
12164,2027,3,1,1.0
12165,2027,5,1,1.0
12166,2027,7,1,1.0
12167,2027,8,1,1.0
12168,2028,0,0,0.0
12169,2028,1,1,1.0
12170,2028,3,3,3.0
12171,2028,4,4,4.0
12172,2028,6,5,5.0
12173,2028,10,5,5.0
12174,2029,1,1,1.0
12175,2029,2,1,1.0
12176,2029,3,1,1.0
12177,2029,5,1,1.0
12178,2029,8,1,1.0
12179,2029,9,0,1.0
12180,2030,1,1,1.0
12181,2030,4,1,1.0
12182,2030,5,1,1.0
12183,2030,6,1,1.0
12184,2030,7,2,2.0
12185,2030,10,3,3.0
12186,2031,0,0,0.0
12187,2031,1,1,1.0
12188,2031,2,2,2.0
12189,2031,5,5,5.0
12190,2031,6,5,5.0
12191,2031,8,5,5.0
12192,2032,0,0,0.0
