,subject,time,state,state_max_by_time
6480,1080,2,1,1.0
6481,1080,3,0,1.0
6482,1080,5,1,1.0
6483,1080,6,0,1.0
6484,1080,7,1,1.0
6485,1080,8,0,1.0
6486,1081,0,0,0.0
6487,1081,3,0,0.0
6488,1081,4,0,0.0
6489,1081,5,0,0.0
6490,1081,7,0,0.0
6491,1081,10,0,0.0
6492,1082,0,0,0.0
6493,1082,1,1,1.0
6494,1082,7,0,1.0
6495,1082,8,0,1.0
6496,1082,9,0,1.0
6497,1082,10,1,1.0
6498,1083,0,0,0.0
6499,1083,2,0,0.0
6500,1083,5,0,0.0
6501,1083,6,0,0.0
6502,1083,7,0,0.0
6503,1083,10,0,0.0
6504,1084,0,0,0.0
6505,1084,3,0,0.0
6506,1084,5,0,0.0
6507,1084,6,0,0.0
6508,1084,7,0,0.0
6509,1084,9,0,0.0
6510,1085,0,0,0.0
6511,1085,1,0,0.0
6512,1085,3,0,0.0
6513,1085,6,0,0.0
6514,1085,8,0,0.0
6515,1085,10,0,0.0
6516,1086,1,0,0.0
6517,1086,2,0,0.0
6518,1086,3,0,0.0
6519,1086,4,0,0.0
6520,1086,7,0,0.0
6521,1086,8,0,0.0
6522,1087,0,0,0.0
6523,1087,1,0,0.0
6524,1087,5,0,0.0
6525,1087,6,0,0.0
6526,1087,7,0,0.0
6527,1087,9,0,0.0
6528,1088,2,1,1.0
6529,1088,4,1,1.0
6530,1088,5,0,1.0
6531,1088,6,0,1.0
6532,1088,8,0,1.0
6533,1088,10,0,1.0
6534,1089,0,0,0.0
6535,1089,3,0,0.0
6536,1089,5,0,0.0
6537,1089,7,0,0.0
6538,1089,8,0,0.0
6539,1089,9,0,0.0
6540,1090,1,0,0.0
6541,1090,5,0,0.0
6542,1090,6,0,0.0
6543,1090,7,0,0.0
6544,1090,9,1,1.0
6545,1090,10,0,1.0
6546,1091,0,0,0.0
6547,1091,1,0,0.0
6548,1091,2,0,0.0
6549,1091,6,0,0.0
6550,1091,7,0,0.0
6551,1091,10,0,0.0
6552,1092,1,1,1.0
6553,1092,2,1,1.0
6554,1092,3,1,1.0
6555,1092,4,0,1.0
6556,1092,6,1,1.0
6557,1092,8,0,1.0
6558,1093,3,0,0.0
6559,1093,4,0,0.0
6560,1093,5,0,0.0
6561,1093,8,0,0.0
6562,1093,9,0,0.0
6563,1093,10,0,0.0
6564,1094,1,0,0.0
6565,1094,2,0,0.0
6566,1094,4,0,0.0
6567,1094,5,0,0.0
6568,1094,6,0,0.0
6569,1094,10,0,0.0
6570,1095,1,1,1.0
6571,1095,4,0,1.0
6572,1095,5,0,1.0
6573,1095,7,1,1.0
6574,1095,8,0,1.0
6575,1095,10,1,1.0
6576,1096,0,0,0.0
6577,1096,1,0,0.0
6578,1096,3,0,0.0
6579,1096,5,0,0.0
6580,1096,7,0,0.0
6581,1096,8,0,0.0
6582,1097,1,0,0.0
6583,1097,3,0,0.0
6584,1097,4,0,0.0
6585,1097,6,0,0.0
6586,1097,7,0,0.0
6587,1097,9,0,0.0
6588,1098,0,0,0.0
6589,1098,2,2,2.0
6590,1098,3,1,2.0
6591,1098,5,1,2.0
6592,1098,8,2,2.0
6593,1098,9,1,2.0
6594,1099,1,0,0.0
6595,1099,2,0,0.0
6596,1099,3,0,0.0
6597,1099,4,0,0.0
6598,1099,7,0,0.0
6599,1099,8,0,0.0
6600,1100,0,0,0.0
6601,1100,1,0,0.0
6602,1100,2,0,0.0
6603,1100,3,0,0.0
6604,1100,7,0,0.0
6605,1100,9,0,0.0
6606,1101,0,0,0.0
6607,1101,1,0,0.0
6608,1101,3,0,0.0
6609,1101,7,0,0.0
6610,1101,8,0,0.0
6611,1101,10,0,0.0
6612,1102,0,0,0.0
6613,1102,3,0,0.0
6614,1102,5,0,0.0
6615,1102,8,1,1.0
6616,1102,9,0,1.0
6617,1102,10,0,1.0
6618,1103,1,0,0.0
6619,1103,2,0,0.0
6620,1103,5,0,0.0
6621,1103,6,0,0.0
6622,1103,7,0,0.0
6623,1103,8,0,0.0
6624,1104,1,0,0.0
6625,1104,2,0,0.0
6626,1104,3,0,0.0
6627,1104,4,0,0.0
6628,1104,6,0,0.0
6629,1104,7,0,0.0
6630,1105,1,0,0.0
6631,1105,3,0,0.0
6632,1105,4,0,0.0
6633,1105,5,0,0.0
6634,1105,7,0,0.0
6635,1105,8,0,0.0
6636,1106,2,0,0.0
6637,1106,3,0,0.0
6638,1106,4,0,0.0
6639,1106,5,0,0.0
6640,1106,8,0,0.0
6641,1106,9,0,0.0
6642,1107,1,0,0.0
6643,1107,2,0,0.0
6644,1107,4,0,0.0
6645,1107,5,0,0.0
6646,1107,7,0,0.0
6647,1107,9,0,0.0
6648,1108,2,0,0.0
6649,1108,3,0,0.0
6650,1108,4,0,0.0
6651,1108,6,0,0.0
6652,1108,9,1,1.0
6653,1108,10,1,1.0
6654,1109,0,0,0.0
6655,1109,1,0,0.0
6656,1109,2,0,0.0
6657,1109,3,0,0.0
6658,1109,8,0,0.0
6659,1109,9,0,0.0
6660,1110,1,0,0.0
6661,1110,3,0,0.0
6662,1110,4,0,0.0
6663,1110,6,0,0.0
6664,1110,7,0,0.0
6665,1110,8,0,0.0
6666,1111,0,0,0.0
6667,1111,2,1,1.0
6668,1111,4,1,1.0
6669,1111,7,1,1.0
6670,1111,8,0,1.0
6671,1111,10,1,1.0
6672,1112,0,0,0.0
6673,1112,1,0,0.0
6674,1112,2,0,0.0
6675,1112,3,0,0.0
6676,1112,9,0,0.0
6677,1112,10,0,0.0
6678,1113,1,1,1.0
6679,1113,6,0,1.0
6680,1113,7,1,1.0
6681,1113,8,0,1.0
6682,1113,9,1,1.0
6683,1113,10,0,1.0
6684,1114,0,0,0.0
6685,1114,2,0,0.0
6686,1114,5,0,0.0
6687,1114,6,0,0.0
6688,1114,7,0,0.0
6689,1114,9,0,0.0
6690,1115,0,0,0.0
6691,1115,2,0,0.0
6692,1115,6,0,0.0
6693,1115,7,0,0.0
6694,1115,8,0,0.0
6695,1115,9,0,0.0
6696,1116,0,0,0.0
6697,1116,2,0,0.0
6698,1116,3,0,0.0
6699,1116,4,0,0.0
6700,1116,7,0,0.0
6701,1116,9,0,0.0
6702,1117,1,0,0.0
6703,1117,4,0,0.0
6704,1117,5,0,0.0
6705,1117,6,0,0.0
6706,1117,8,0,0.0
6707,1117,9,0,0.0
6708,1118,0,0,0.0
6709,1118,1,0,0.0
6710,1118,3,0,0.0
6711,1118,6,0,0.0
6712,1118,8,0,0.0
6713,1118,9,0,0.0
6714,1119,0,0,0.0
6715,1119,1,0,0.0
6716,1119,3,0,0.0
6717,1119,4,0,0.0
6718,1119,6,0,0.0
6719,1119,10,0,0.0
6720,1120,0,0,0.0
6721,1120,1,0,0.0
6722,1120,4,0,0.0
6723,1120,5,0,0.0
6724,1120,7,0,0.0
6725,1120,8,0,0.0
6726,1121,0,0,0.0
6727,1121,2,0,0.0
6728,1121,6,0,0.0
6729,1121,7,0,0.0
6730,1121,9,0,0.0
6731,1121,10,0,0.0
6732,1122,0,0,0.0
6733,1122,3,1,1.0
6734,1122,4,0,1.0
6735,1122,5,0,1.0
6736,1122,9,1,1.0
6737,1122,10,0,1.0
6738,1123,0,0,0.0
6739,1123,1,0,0.0
6740,1123,2,0,0.0
6741,1123,5,0,0.0
6742,1123,7,1,1.0
6743,1123,10,0,1.0
6744,1124,0,0,0.0
6745,1124,1,0,0.0
6746,1124,2,1,1.0
6747,1124,6,0,1.0
6748,1124,8,0,1.0
6749,1124,9,1,1.0
6750,1125,0,0,0.0
6751,1125,1,0,0.0
6752,1125,4,0,0.0
6753,1125,5,0,0.0
6754,1125,9,0,0.0
6755,1125,10,0,0.0
6756,1126,1,0,0.0
6757,1126,2,0,0.0
6758,1126,3,0,0.0
6759,1126,4,0,0.0
6760,1126,6,0,0.0
6761,1126,10,0,0.0
6762,1127,2,1,1.0
6763,1127,3,1,1.0
6764,1127,5,0,1.0
6765,1127,6,1,1.0
6766,1127,7,1,1.0
6767,1127,9,0,1.0
6768,1128,2,0,0.0
6769,1128,4,0,0.0
6770,1128,5,0,0.0
6771,1128,8,0,0.0
6772,1128,9,0,0.0
6773,1128,10,0,0.0
6774,1129,0,0,0.0
6775,1129,2,0,0.0
6776,1129,3,0,0.0
6777,1129,6,0,0.0
6778,1129,8,0,0.0
6779,1129,9,0,0.0
6780,1130,2,0,0.0
6781,1130,3,1,1.0
6782,1130,4,0,1.0
6783,1130,6,0,1.0
6784,1130,8,0,1.0
6785,1130,9,1,1.0
6786,1131,0,0,0.0
6787,1131,4,0,0.0
6788,1131,6,0,0.0
6789,1131,7,0,0.0
6790,1131,8,0,0.0
6791,1131,9,0,0.0
6792,1132,0,0,0.0
6793,1132,1,0,0.0
6794,1132,3,0,0.0
6795,1132,4,0,0.0
6796,1132,8,0,0.0
6797,1132,9,0,0.0
6798,1133,1,1,1.0
6799,1133,2,0,1.0
6800,1133,4,0,1.0
6801,1133,5,1,1.0
6802,1133,8,0,1.0
6803,1133,10,1,1.0
6804,1134,1,0,0.0
6805,1134,3,0,0.0
6806,1134,4,0,0.0
6807,1134,6,0,0.0
6808,1134,8,0,0.0
6809,1134,10,0,0.0
6810,1135,0,0,0.0
6811,1135,1,0,0.0
6812,1135,2,0,0.0
6813,1135,6,0,0.0
6814,1135,7,0,0.0
6815,1135,8,0,0.0
6816,1136,1,0,0.0
6817,1136,4,1,1.0
6818,1136,5,1,1.0
6819,1136,6,1,1.0
6820,1136,8,1,1.0
6821,1136,10,1,1.0
6822,1137,0,0,0.0
6823,1137,3,0,0.0
6824,1137,4,0,0.0
6825,1137,5,0,0.0
6826,1137,7,0,0.0
6827,1137,8,0,0.0
6828,1138,0,0,0.0
6829,1138,1,1,1.0
6830,1138,3,0,1.0
6831,1138,5,1,1.0
6832,1138,6,1,1.0
6833,1138,9,1,1.0
6834,1139,3,0,0.0
6835,1139,5,0,0.0
6836,1139,6,0,0.0
6837,1139,7,0,0.0
6838,1139,8,0,0.0
6839,1139,9,0,0.0
6840,1140,0,0,0.0
6841,1140,1,0,0.0
6842,1140,3,0,0.0
6843,1140,4,0,0.0
6844,1140,5,0,0.0
6845,1140,8,0,0.0
6846,1141,1,0,0.0
6847,1141,3,0,0.0
6848,1141,4,0,0.0
6849,1141,5,0,0.0
6850,1141,6,0,0.0
6851,1141,10,0,0.0
6852,1142,0,0,0.0
6853,1142,1,0,0.0
6854,1142,5,0,0.0
6855,1142,8,0,0.0
6856,1142,9,0,0.0
6857,1142,10,0,0.0
6858,1143,0,0,0.0
6859,1143,3,0,0.0
6860,1143,5,0,0.0
6861,1143,6,0,0.0
6862,1143,8,1,1.0
6863,1143,10,0,1.0
6864,1144,2,0,0.0
6865,1144,4,0,0.0
6866,1144,5,0,0.0
6867,1144,6,0,0.0
6868,1144,7,0,0.0
6869,1144,9,0,0.0
6870,1145,0,0,0.0
6871,1145,3,1,1.0
6872,1145,4,2,2.0
6873,1145,5,1,2.0
6874,1145,6,0,2.0
6875,1145,10,0,2.0
6876,1146,1,0,0.0
6877,1146,4,1,1.0
6878,1146,5,0,1.0
6879,1146,6,1,1.0
6880,1146,7,0,1.0
6881,1146,9,0,1.0
6882,1147,0,0,0.0
6883,1147,1,0,0.0
6884,1147,5,1,1.0
6885,1147,7,0,1.0
6886,1147,8,0,1.0
6887,1147,10,0,1.0
6888,1148,1,1,1.0
6889,1148,2,0,1.0
6890,1148,4,0,1.0
6891,1148,6,0,1.0
6892,1148,7,1,1.0
6893,1148,9,1,1.0
6894,1149,0,0,0.0
6895,1149,3,1,1.0
6896,1149,4,0,1.0
6897,1149,5,1,1.0
6898,1149,8,0,1.0
6899,1149,10,0,1.0
6900,1150,1,0,0.0
6901,1150,3,0,0.0
6902,1150,4,0,0.0
6903,1150,7,0,0.0
6904,1150,8,0,0.0
6905,1150,9,0,0.0
6906,1151,0,0,0.0
6907,1151,1,0,0.0
6908,1151,6,0,0.0
6909,1151,8,0,0.0
6910,1151,9,0,0.0
6911,1151,10,0,0.0
6912,1152,2,0,0.0
6913,1152,3,0,0.0
6914,1152,4,0,0.0
6915,1152,5,0,0.0
6916,1152,6,0,0.0
6917,1152,9,0,0.0
6918,1153,1,1,1.0
6919,1153,3,0,1.0
6920,1153,5,0,1.0
6921,1153,6,0,1.0
6922,1153,8,0,1.0
6923,1153,10,0,1.0
6924,1154,0,0,0.0
6925,1154,1,0,0.0
6926,1154,2,0,0.0
6927,1154,3,0,0.0
6928,1154,7,0,0.0
6929,1154,8,1,1.0
6930,1155,4,0,0.0
6931,1155,5,0,0.0
6932,1155,6,0,0.0
6933,1155,7,0,0.0
6934,1155,8,0,0.0
6935,1155,9,0,0.0
6936,1156,0,0,0.0
6937,1156,1,0,0.0
6938,1156,2,0,0.0
6939,1156,3,0,0.0
6940,1156,4,0,0.0
6941,1156,5,0,0.0
6942,1157,0,0,0.0
6943,1157,1,0,0.0
6944,1157,3,0,0.0
6945,1157,4,0,0.0
6946,1157,9,1,1.0
6947,1157,10,0,1.0
6948,1158,1,0,0.0
6949,1158,2,0,0.0
6950,1158,4,0,0.0
6951,1158,7,0,0.0
6952,1158,8,0,0.0
6953,1158,9,0,0.0
6954,1159,0,0,0.0
6955,1159,2,0,0.0
6956,1159,4,0,0.0
6957,1159,6,0,0.0
6958,1159,8,0,0.0
6959,1159,9,0,0.0
6960,1160,3,1,1.0
6961,1160,4,0,1.0
6962,1160,5,0,1.0
6963,1160,7,0,1.0
6964,1160,9,0,1.0
6965,1160,10,0,1.0
6966,1161,1,0,0.0
6967,1161,2,0,0.0
6968,1161,3,0,0.0
6969,1161,6,0,0.0
6970,1161,9,0,0.0
6971,1161,10,0,0.0
6972,1162,0,0,0.0
6973,1162,1,1,1.0
6974,1162,4,2,2.0
6975,1162,5,1,2.0
6976,1162,9,1,2.0
6977,1162,10,2,2.0
6978,1163,0,0,0.0
6979,1163,1,0,0.0
6980,1163,2,0,0.0
6981,1163,4,0,0.0
6982,1163,9,0,0.0
6983,1163,10,0,0.0
6984,1164,0,0,0.0
6985,1164,1,0,0.0
6986,1164,3,0,0.0
6987,1164,5,0,0.0
6988,1164,6,0,0.0
6989,1164,8,0,0.0
6990,1165,1,0,0.0
6991,1165,2,0,0.0
6992,1165,3,0,0.0
6993,1165,7,0,0.0
6994,1165,8,0,0.0
6995,1165,10,0,0.0
6996,1166,1,0,0.0
6997,1166,2,0,0.0
6998,1166,4,0,0.0
6999,1166,5,0,0.0
7000,1166,7,0,0.0
7001,1166,9,0,0.0
7002,1167,1,1,1.0
7003,1167,2,0,1.0
7004,1167,3,0,1.0
7005,1167,7,0,1.0
7006,1167,8,0,1.0
7007,1167,9,0,1.0
7008,1168,1,1,1.0
7009,1168,3,1,1.0
7010,1168,5,0,1.0
7011,1168,6,1,1.0
7012,1168,8,1,1.0
7013,1168,9,1,1.0
7014,1169,0,0,0.0
7015,1169,4,0,0.0
7016,1169,5,0,0.0
7017,1169,6,0,0.0
7018,1169,8,0,0.0
7019,1169,10,0,0.0
7020,1170,0,0,0.0
7021,1170,2,0,0.0
7022,1170,4,0,0.0
7023,1170,5,1,1.0
7024,1170,7,1,1.0
7025,1170,8,0,1.0
7026,1171,2,0,0.0
7027,1171,3,1,1.0
7028,1171,4,0,1.0
7029,1171,6,0,1.0
7030,1171,7,0,1.0
7031,1171,10,1,1.0
7032,1172,1,0,0.0
7033,1172,3,0,0.0
7034,1172,4,0,0.0
7035,1172,5,0,0.0
7036,1172,8,0,0.0
7037,1172,10,0,0.0
7038,1173,2,0,0.0
7039,1173,6,0,0.0
7040,1173,7,0,0.0
7041,1173,8,0,0.0
7042,1173,9,0,0.0
7043,1173,10,0,0.0
7044,1174,1,1,1.0
7045,1174,2,2,2.0
7046,1174,4,2,2.0
7047,1174,7,1,2.0
7048,1174,9,1,2.0
7049,1174,10,2,2.0
7050,1175,0,0,0.0
7051,1175,1,1,1.0
7052,1175,4,1,1.0
7053,1175,5,0,1.0
7054,1175,6,1,1.0
7055,1175,8,1,1.0
7056,1176,0,0,0.0
7057,1176,1,0,0.0
7058,1176,3,0,0.0
7059,1176,5,0,0.0
7060,1176,9,0,0.0
7061,1176,10,0,0.0
7062,1177,1,0,0.0
7063,1177,3,0,0.0
7064,1177,4,0,0.0
7065,1177,5,0,0.0
7066,1177,8,0,0.0
7067,1177,9,0,0.0
7068,1178,1,1,1.0
7069,1178,2,0,1.0
7070,1178,3,1,1.0
7071,1178,5,1,1.0
7072,1178,8,0,1.0
7073,1178,10,0,1.0
7074,1179,2,0,0.0
7075,1179,3,0,0.0
7076,1179,4,0,0.0
7077,1179,5,0,0.0
7078,1179,7,0,0.0
7079,1179,8,0,0.0
7080,1180,1,1,1.0
7081,1180,2,0,1.0
7082,1180,5,1,1.0
7083,1180,7,0,1.0
7084,1180,8,1,1.0
7085,1180,10,1,1.0
7086,1181,3,0,0.0
7087,1181,5,1,1.0
7088,1181,6,0,1.0
7089,1181,8,1,1.0
7090,1181,9,0,1.0
7091,1181,10,0,1.0
7092,1182,0,0,0.0
7093,1182,2,1,1.0
7094,1182,5,0,1.0
7095,1182,7,0,1.0
7096,1182,9,0,1.0
7097,1182,10,0,1.0
7098,1183,0,0,0.0
7099,1183,1,0,0.0
7100,1183,4,0,0.0
7101,1183,6,0,0.0
7102,1183,9,0,0.0
7103,1183,10,0,0.0
7104,1184,0,0,0.0
7105,1184,1,0,0.0
7106,1184,2,0,0.0
7107,1184,4,0,0.0
7108,1184,7,0,0.0
7109,1184,9,0,0.0
7110,1185,0,0,0.0
7111,1185,2,1,1.0
7112,1185,3,1,1.0
7113,1185,4,0,1.0
7114,1185,6,0,1.0
7115,1185,7,1,1.0
7116,1186,1,0,0.0
7117,1186,2,0,0.0
7118,1186,3,0,0.0
7119,1186,4,0,0.0
7120,1186,6,0,0.0
7121,1186,7,0,0.0
7122,1187,0,0,0.0
7123,1187,3,0,0.0
7124,1187,6,1,1.0
7125,1187,7,0,1.0
7126,1187,9,0,1.0
7127,1187,10,0,1.0
7128,1188,0,0,0.0
7129,1188,1,1,1.0
7130,1188,2,2,2.0
7131,1188,5,2,2.0
7132,1188,8,0,2.0
7133,1188,9,0,2.0
7134,1189,0,0,0.0
7135,1189,2,0,0.0
7136,1189,4,0,0.0
7137,1189,6,0,0.0
7138,1189,7,1,1.0
7139,1189,9,0,1.0
7140,1190,2,1,1.0
7141,1190,3,0,1.0
7142,1190,4,0,1.0
7143,1190,7,1,1.0
7144,1190,9,1,1.0
7145,1190,10,0,1.0
7146,1191,3,0,0.0
7147,1191,4,0,0.0
7148,1191,5,0,0.0
7149,1191,8,0,0.0
7150,1191,9,1,1.0
7151,1191,10,0,1.0
7152,1192,1,1,1.0
7153,1192,2,2,2.0
7154,1192,4,0,2.0
7155,1192,5,1,2.0
7156,1192,7,0,2.0
7157,1192,8,1,2.0
7158,1193,0,0,0.0
7159,1193,2,2,2.0
7160,1193,4,2,2.0
7161,1193,5,1,2.0
7162,1193,7,2,2.0
7163,1193,10,1,2.0
7164,1194,4,1,1.0
7165,1194,5,0,1.0
7166,1194,6,0,1.0
7167,1194,7,0,1.0
7168,1194,8,0,1.0
7169,1194,10,0,1.0
7170,1195,2,0,0.0
7171,1195,3,0,0.0
7172,1195,4,0,0.0
7173,1195,6,0,0.0
7174,1195,8,0,0.0
7175,1195,9,0,0.0
7176,1196,1,0,0.0
7177,1196,2,0,0.0
7178,1196,5,0,0.0
7179,1196,8,0,0.0
7180,1196,9,0,0.0
7181,1196,10,0,0.0
7182,1197,0,0,0.0
7183,1197,1,1,1.0
7184,1197,2,0,1.0
7185,1197,3,0,1.0
7186,1197,5,0,1.0
7187,1197,10,0,1.0
7188,1198,0,0,0.0
7189,1198,1,0,0.0
7190,1198,3,0,0.0
7191,1198,5,0,0.0
7192,1198,7,0,0.0
7193,1198,10,0,0.0
7194,1199,1,1,1.0
7195,1199,2,0,1.0
7196,1199,3,1,1.0
7197,1199,6,0,1.0
7198,1199,8,0,1.0
7199,1199,9,1,1.0
7200,1200,1,1,1.0
7201,1200,3,1,1.0
7202,1200,4,0,1.0
7203,1200,6,2,2.0
7204,1200,7,1,2.0
7205,1200,8,0,2.0
7206,1201,0,0,0.0
7207,1201,2,1,1.0
7208,1201,4,1,1.0
7209,1201,5,1,1.0
7210,1201,7,1,1.0
7211,1201,10,2,2.0
7212,1202,1,1,1.0
7213,1202,2,1,1.0
7214,1202,5,1,1.0
7215,1202,6,0,1.0
7216,1202,9,1,1.0
7217,1202,10,1,1.0
7218,1203,2,2,2.0
7219,1203,4,2,2.0
7220,1203,5,1,2.0
7221,1203,8,2,2.0
7222,1203,9,1,2.0
7223,1203,10,2,2.0
7224,1204,0,0,0.0
7225,1204,1,0,0.0
7226,1204,3,0,0.0
7227,1204,6,0,0.0
7228,1204,9,0,0.0
7229,1204,10,0,0.0
7230,1205,2,0,0.0
7231,1205,3,0,0.0
7232,1205,4,0,0.0
7233,1205,5,1,1.0
7234,1205,8,0,1.0
7235,1205,10,0,1.0
7236,1206,0,0,0.0
7237,1206,2,0,0.0
7238,1206,3,1,1.0
7239,1206,8,1,1.0
7240,1206,9,0,1.0
7241,1206,10,1,1.0
7242,1207,2,0,0.0
7243,1207,3,1,1.0
7244,1207,4,0,1.0
7245,1207,7,1,1.0
7246,1207,9,0,1.0
7247,1207,10,0,1.0
7248,1208,3,0,0.0
7249,1208,4,0,0.0
7250,1208,5,0,0.0
7251,1208,6,0,0.0
7252,1208,7,0,0.0
7253,1208,8,0,0.0
7254,1209,0,0,0.0
7255,1209,1,0,0.0
7256,1209,2,0,0.0
7257,1209,6,0,0.0
7258,1209,8,0,0.0
7259,1209,9,0,0.0
7260,1210,1,0,0.0
7261,1210,2,0,0.0
7262,1210,3,0,0.0
7263,1210,4,0,0.0
7264,1210,7,0,0.0
7265,1210,8,0,0.0
7266,1211,0,0,0.0
7267,1211,1,0,0.0
7268,1211,3,0,0.0
7269,1211,5,0,0.0
7270,1211,6,0,0.0
7271,1211,9,0,0.0
7272,1212,0,0,0.0
7273,1212,1,1,1.0
7274,1212,4,2,2.0
7275,1212,5,1,2.0
7276,1212,6,2,2.0
7277,1212,10,2,2.0
7278,1213,1,0,0.0
7279,1213,2,0,0.0
7280,1213,4,0,0.0
7281,1213,5,0,0.0
7282,1213,6,0,0.0
7283,1213,9,0,0.0
7284,1214,1,0,0.0
7285,1214,3,0,0.0
7286,1214,5,0,0.0
7287,1214,6,0,0.0
7288,1214,8,0,0.0
7289,1214,10,0,0.0
7290,1215,0,0,0.0
7291,1215,1,0,0.0
7292,1215,2,0,0.0
7293,1215,3,0,0.0
7294,1215,5,1,1.0
7295,1215,10,0,1.0
7296,1216,1,0,0.0
7297,1216,2,0,0.0
7298,1216,3,0,0.0
7299,1216,5,0,0.0
7300,1216,7,0,0.0
7301,1216,9,0,0.0
7302,1217,0,0,0.0
7303,1217,1,0,0.0
7304,1217,2,0,0.0
7305,1217,4,0,0.0
7306,1217,5,0,0.0
7307,1217,6,0,0.0
7308,1218,1,1,1.0
7309,1218,4,0,1.0
7310,1218,5,1,1.0
7311,1218,6,0,1.0
7312,1218,8,0,1.0
7313,1218,10,0,1.0
7314,1219,0,0,0.0
7315,1219,3,0,0.0
7316,1219,4,0,0.0
7317,1219,6,0,0.0
7318,1219,8,0,0.0
7319,1219,9,0,0.0
7320,1220,0,0,0.0
7321,1220,1,0,0.0
7322,1220,2,0,0.0
7323,1220,3,0,0.0
7324,1220,6,0,0.0
7325,1220,9,0,0.0
7326,1221,1,0,0.0
7327,1221,2,0,0.0
7328,1221,6,0,0.0
7329,1221,7,0,0.0
7330,1221,8,0,0.0
7331,1221,10,0,0.0
7332,1222,1,0,0.0
7333,1222,4,0,0.0
7334,1222,5,0,0.0
7335,1222,6,0,0.0
7336,1222,7,0,0.0
7337,1222,10,0,0.0
7338,1223,0,0,0.0
7339,1223,1,0,0.0
7340,1223,3,0,0.0
7341,1223,5,0,0.0
7342,1223,6,0,0.0
7343,1223,10,0,0.0
7344,1224,2,0,0.0
7345,1224,3,0,0.0
7346,1224,5,0,0.0
7347,1224,8,0,0.0
7348,1224,9,0,0.0
7349,1224,10,0,0.0
7350,1225,0,0,0.0
7351,1225,1,0,0.0
7352,1225,2,0,0.0
7353,1225,7,1,1.0
7354,1225,9,1,1.0
7355,1225,10,0,1.0
7356,1226,0,0,0.0
7357,1226,1,1,1.0
7358,1226,2,0,1.0
7359,1226,4,0,1.0
7360,1226,8,0,1.0
7361,1226,9,1,1.0
7362,1227,0,0,0.0
7363,1227,1,0,0.0
7364,1227,4,0,0.0
7365,1227,5,0,0.0
7366,1227,6,0,0.0
7367,1227,9,0,0.0
7368,1228,1,0,0.0
7369,1228,2,0,0.0
7370,1228,4,0,0.0
7371,1228,5,0,0.0
7372,1228,6,0,0.0
7373,1228,10,0,0.0
7374,1229,1,0,0.0
7375,1229,2,0,0.0
7376,1229,3,0,0.0
7377,1229,5,0,0.0
7378,1229,8,1,1.0
7379,1229,10,1,1.0
7380,1230,1,0,0.0
7381,1230,5,1,1.0
7382,1230,6,2,2.0
7383,1230,7,1,2.0
7384,1230,8,1,2.0
7385,1230,9,2,2.0
7386,1231,1,0,0.0
7387,1231,2,0,0.0
7388,1231,3,0,0.0
7389,1231,5,0,0.0
7390,1231,6,0,0.0
7391,1231,10,0,0.0
7392,1232,2,0,0.0
7393,1232,3,0,0.0
7394,1232,5,0,0.0
7395,1232,6,0,0.0
7396,1232,7,0,0.0
7397,1232,8,0,0.0
7398,1233,0,0,0.0
7399,1233,2,0,0.0
7400,1233,3,0,0.0
7401,1233,5,0,0.0
7402,1233,6,0,0.0
7403,1233,9,0,0.0
7404,1234,0,0,0.0
7405,1234,1,0,0.0
7406,1234,2,0,0.0
7407,1234,3,0,0.0
7408,1234,6,0,0.0
7409,1234,9,0,0.0
7410,1235,2,0,0.0
7411,1235,4,0,0.0
7412,1235,5,1,1.0
7413,1235,6,0,1.0
7414,1235,9,1,1.0
7415,1235,10,0,1.0
7416,1236,0,0,0.0
7417,1236,2,0,0.0
7418,1236,4,0,0.0
7419,1236,7,0,0.0
7420,1236,8,1,1.0
7421,1236,9,0,1.0
7422,1237,0,0,0.0
7423,1237,2,0,0.0
7424,1237,4,0,0.0
7425,1237,5,0,0.0
7426,1237,7,0,0.0
7427,1237,8,0,0.0
7428,1238,2,0,0.0
7429,1238,5,0,0.0
7430,1238,6,0,0.0
7431,1238,8,0,0.0
7432,1238,9,0,0.0
7433,1238,10,0,0.0
7434,1239,0,0,0.0
7435,1239,2,2,2.0
7436,1239,4,2,2.0
7437,1239,5,3,3.0
7438,1239,8,2,3.0
7439,1239,10,2,3.0
7440,1240,1,1,1.0
7441,1240,4,0,1.0
7442,1240,5,1,1.0
7443,1240,6,0,1.0
7444,1240,8,0,1.0
7445,1240,9,1,1.0
7446,1241,0,0,0.0
7447,1241,3,0,0.0
7448,1241,4,0,0.0
7449,1241,8,0,0.0
7450,1241,9,0,0.0
7451,1241,10,0,0.0
7452,1242,4,0,0.0
7453,1242,5,0,0.0
7454,1242,7,0,0.0
7455,1242,8,0,0.0
7456,1242,9,0,0.0
7457,1242,10,0,0.0
7458,1243,0,0,0.0
7459,1243,1,1,1.0
7460,1243,5,1,1.0
7461,1243,6,1,1.0
7462,1243,7,1,1.0
7463,1243,9,0,1.0
7464,1244,1,0,0.0
7465,1244,2,0,0.0
7466,1244,6,0,0.0
7467,1244,7,1,1.0
7468,1244,8,0,1.0
7469,1244,9,1,1.0
7470,1245,1,0,0.0
7471,1245,2,0,0.0
7472,1245,5,0,0.0
7473,1245,8,0,0.0
7474,1245,9,0,0.0
7475,1245,10,0,0.0
7476,1246,0,0,0.0
7477,1246,4,0,0.0
